account_id,LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,action,increase_pct,proposed_limit,pd,risk_band,current_ead,proposed_ead,current_expected_loss,proposed_expected_loss,incremental_contribution,risk_adjusted_return,reason_codes,policy_checks
LIQ-1200BC2D35,500000.0,0.0,0.0,0.0,0.0,0.0,-1.0,196606.0,64144.0,49722.0,67909.0,61613.0,16932.0,10000.0,10000.0,20025.0,10000.0,20000.0,18000.0,Increase 30%,0.3,650000.0,0.0650798702527922,Moderate,424151.5,536651.5,17942.420981892676,22701.386494128106,11830.666927764567,0.10516148380235171,Strong repayment consistency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-5E66DDC7F0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,102646.0,82849.0,78064.0,73437.0,108072.0,49206.0,5006.0,5000.0,5005.0,42500.0,3000.0,2000.0,Increase 30%,0.3,234000.0,0.0707074470569903,Moderate,160661.5,201161.5,7383.97692847532,9245.35047225059,8047.688496224731,0.19870835793147484,Strong repayment consistency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-B1AA80E55B,20000.0,1.0,2.0,0.0,0.0,0.0,0.0,15863.0,14498.0,15064.0,13605.0,11844.0,10152.0,0.0,1157.0,574.0,423.0,374.0,648.0,Manual review,0.0,20000.0,0.3254518243077828,Very high,18965.75,18965.75,4012.0846589624657,4012.0846589624657,0.0,0.0,Recent payment deterioration|Repeated delinquency|Manual review required,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-3ACA4B1533,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,50431.0,45619.0,33610.0,19221.0,18925.0,19608.0,1823.0,1500.0,1000.0,1000.0,1000.0,1000.0,Increase 30%,0.3,65000.0,0.1519229166276618,High,50000.0,61357.75,4937.494790399009,6059.071419512095,4314.143810886913,0.3798414132100912,Strong repayment consistency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-28A0F247F5,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,22848.0,24459.0,26254.0,27728.0,28047.0,29315.0,2000.0,2000.0,2000.0,1000.0,1500.0,2000.0,No change,0.0,140000.0,0.080121797373854,Moderate,110712.0,110712.0,5765.788880055181,5765.788880055181,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-BAAE5698B1,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,12770.0,14241.0,14895.0,25195.0,23769.0,2269.0,2500.0,1200.0,10500.0,7000.0,1000.0,0.0,No change,0.0,90000.0,0.1004478336710062,Moderate,70692.5,70692.5,4615.590513161944,4615.590513161944,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-953E67CF71,360000.0,1.0,-2.0,-2.0,-1.0,-1.0,-2.0,-200.0,-200.0,0.0,3000.0,0.0,0.0,0.0,200.0,3000.0,0.0,0.0,0.0,Manual review,0.0,360000.0,0.1888297501344762,High,270000.0,270000.0,33139.62114860057,33139.62114860057,0.0,0.0,Recent payment deterioration|Manual review required,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-7FA0A4E81A,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,96814.0,69870.0,68984.0,55559.0,44705.0,28223.0,10008.0,20014.0,1894.0,6425.0,2204.0,62529.0,Increase 30%,0.3,208000.0,0.0839691084168921,Moderate,144203.5,180203.5,7870.615561636946,9835.492698592221,7531.701223044722,0.20921392286235338,Strong repayment consistency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-EC657A04B5,10000.0,-1.0,2.0,-1.0,2.0,3.0,2.0,619.0,619.0,8642.0,9151.0,8023.0,5475.0,0.0,8642.0,800.0,107.0,200.0,0.0,Freeze automatic increases,0.0,10000.0,0.3636428871534991,Very high,7654.75,7654.75,1809.3370037848606,1809.3370037848606,0.0,0.0,Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-FAF0A58A2E,170000.0,0.0,0.0,0.0,0.0,0.0,0.0,26151.0,24019.0,26013.0,24471.0,23496.0,25333.0,3000.0,5000.0,2000.0,2000.0,5000.0,895.0,No change,0.0,170000.0,0.061508585378739,Moderate,134037.75,134037.75,5358.907053401898,5358.907053401898,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-0470BD161A,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,184697.0,186660.0,77221.0,110294.0,68214.0,72103.0,8001.0,5000.0,35000.0,6000.0,5000.0,5000.0,Increase 30%,0.3,260000.0,0.115285083611327,Moderate,196174.25,241174.25,14700.377128865588,18072.465824496903,16457.01508436869,0.3657114463193042,Strong repayment consistency|High utilization with low estimated risk,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-CC58E2581F,30000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manual review,0.0,30000.0,0.3753213331187757,Very high,22500.0,22500.0,5489.074496862095,5489.074496862095,0.0,0.0,Recent payment deterioration|Manual review required,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-93456A8CEE,80000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6734.0,1990.0,4500.0,4640.0,3966.0,3410.0,1990.0,4500.0,4640.0,3966.0,3410.0,879.0,No change,0.0,80000.0,0.0561049294915241,Moderate,61683.5,61683.5,2249.486471888777,2249.486471888777,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-66C8A457D9,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,48058.0,49348.0,41707.0,29358.0,29860.0,30461.0,2097.0,1456.0,1200.0,1100.0,1076.0,1200.0,Increase 30%,0.3,65000.0,0.1369099764896083,Moderate,49514.5,60764.5,4406.368870081561,5407.523073161822,4146.100716919739,0.36854228594842126,Strong repayment consistency|High utilization with low estimated risk,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-57D77E64A0,20000.0,1.0,3.0,2.0,2.0,0.0,0.0,9061.0,8769.0,9680.0,9376.0,9720.0,10962.0,0.0,1200.0,0.0,500.0,1400.0,0.0,Freeze automatic increases,0.0,20000.0,0.5994115819289837,Very high,17265.25,17265.25,6726.844029684601,6726.844029684601,0.0,0.0,Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-8BD6D23A53,220000.0,-2.0,-2.0,-2.0,-1.0,2.0,0.0,637.0,0.0,0.0,300.0,300.0,728.0,0.0,0.0,365.0,0.0,578.0,198.0,No change,0.0,220000.0,0.3035508830790923,Very high,165159.25,165159.25,32587.25352101737,32587.25352101737,0.0,0.0,Low utilization provides no evidence of additional need|Expected loss exceeds policy ceiling|Incremental return below profitability hurdle|Recent payment deterioration,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-8A290F4DF4,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,29249.0,28795.0,27006.0,23705.0,18275.0,18104.0,1800.0,1550.0,1244.0,751.0,612.0,667.0,Increase 30%,0.3,104000.0,0.0576634469562814,Moderate,67312.25,85312.25,2522.9466322989197,3197.608961687412,1653.8579306115075,0.09188099614508376,Strong repayment consistency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-CA17156C72,200000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No change,0.0,200000.0,0.31165071305221,Very high,150000.0,150000.0,30385.944522590475,30385.944522590475,0.0,0.0,Low utilization provides no evidence of additional need|Expected loss exceeds policy ceiling|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-5BA3FE47DD,260000.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,470.0,0.0,0.0,550.0,880.0,1287.0,0.0,0.0,550.0,880.0,1287.0,925.0,No change,0.0,260000.0,0.1667286867006159,High,195117.5,195117.5,21145.594942749827,21145.594942749827,0.0,0.0,Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-6DAE170459,70000.0,0.0,0.0,0.0,0.0,0.0,-2.0,20596.0,24911.0,28346.0,12170.0,-1686.0,-3594.0,5000.0,4000.0,12.0,0.0,0.0,0.0,Increase 30%,0.3,91000.0,0.1158241409532771,Moderate,57649.0,73399.0,4340.144836180057,5525.894479189231,220.8953969908257,0.014025104570846077,Best eligible risk-adjusted contribution,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-695E5CACCB,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,8813.0,8464.0,9474.0,9716.0,9960.0,10188.0,2148.0,1158.0,400.0,400.0,400.0,300.0,Increase 30%,0.3,13000.0,0.1467004515020535,Moderate,9703.25,11953.25,925.2562514242454,1139.8056617459986,667.284209678247,0.29657075985699866,Strong repayment consistency|High utilization with low estimated risk,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-67468D56DF,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,196031.0,196143.0,189524.0,167163.0,146975.0,122324.0,7300.0,7108.0,7680.0,6200.0,5000.0,4500.0,Increase 30%,0.3,260000.0,0.1388903231999843,Moderate,199007.75,244007.75,17966.16296592109,22028.704919520627,17180.364986400462,0.38178588858667695,Strong repayment consistency|High utilization with low estimated risk,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-AC136C3F8A,50000.0,2.0,2.0,0.0,0.0,0.0,0.0,49546.0,48480.0,48621.0,17793.0,18224.0,18612.0,0.0,2200.0,700.0,700.0,674.0,608.0,Freeze automatic increases,0.0,50000.0,0.6205311564927113,Very high,49886.5,49886.5,20121.48289994287,20121.48289994287,0.0,0.0,Recent payment deterioration|Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-4A982A7F72,320000.0,0.0,0.0,2.0,2.0,0.0,0.0,304057.0,318844.0,324589.0,320622.0,252323.0,253557.0,20000.0,10000.0,450.0,7025.0,7161.0,8000.0,Freeze automatic increases,0.0,320000.0,0.270302245808232,High,316014.25,316014.25,55522.584963562644,55522.584963562644,0.0,0.0,Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-D5890EF0B0,30000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manual review,0.0,30000.0,0.3753213331187757,Very high,22500.0,22500.0,5489.074496862095,5489.074496862095,0.0,0.0,Recent payment deterioration|Manual review required,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-37CE7AF3F7,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,99938.0,92104.0,85194.0,83021.0,78556.0,78495.0,3500.0,4200.0,3600.0,3000.0,3000.0,3000.0,Increase 30%,0.3,312000.0,0.0610464597010953,Moderate,204984.5,258984.5,8133.82571208946,10276.556447597904,6483.535384491555,0.12006547008317695,Strong repayment consistency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-80BEE8EE15,300000.0,1.0,-1.0,0.0,0.0,0.0,0.0,5256.0,2491.0,3523.0,6355.0,5055.0,-445.0,4000.0,2000.0,3000.0,0.0,0.0,0.0,Manual review,0.0,300000.0,0.2000674957532726,High,226314.0,226314.0,29430.748902038988,29430.748902038988,0.0,0.0,Recent payment deterioration|Manual review required,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-3F9C10C971,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,252881.0,224633.0,486367.0,616836.0,250600.0,296217.0,30032.0,271636.0,30876.0,60044.0,50539.0,100562.0,Increase 30%,0.3,650000.0,0.1192361261091634,Moderate,438220.25,550720.25,33963.59524518293,42682.7369669155,14890.234218267426,0.13235763749571045,Strong repayment consistency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-A7B2F59160,200000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manual review,0.0,200000.0,0.3753213331187757,Very high,150000.0,150000.0,36593.829979080634,36593.829979080634,0.0,0.0,Recent payment deterioration|Manual review required,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-B2B10C1F7C,150000.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1683.0,1828.0,3502.0,8979.0,5190.0,0.0,1837.0,3526.0,8998.0,129.0,0.0,0.0,No change,0.0,150000.0,0.1347512932636329,Moderate,112920.75,112920.75,9890.541114219594,9890.541114219594,0.0,0.0,Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-E545E67B4B,50000.0,2.0,2.0,2.0,2.0,0.0,0.0,47009.0,49942.0,50382.0,49162.0,40973.0,39671.0,4000.0,1500.0,0.0,1275.0,1377.0,1882.0,Freeze automatic increases,0.0,50000.0,0.6934569376684022,Very high,49252.25,49252.25,22200.304397881067,22200.304397881067,0.0,0.0,Recent payment deterioration|Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-69866B4721,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,66505.0,67514.0,69038.0,69927.0,50579.0,49483.0,2501.0,3001.0,2608.0,1777.0,1792.0,1793.0,Increase 30%,0.3,91000.0,0.1432904503525829,Moderate,69126.25,84876.25,6438.335470895402,7905.271456379969,5666.397714515432,0.3597712834612973,Strong repayment consistency|High utilization with low estimated risk,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-C8473CD341,180000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manual review,0.0,180000.0,0.3753213331187757,Very high,135000.0,135000.0,32934.44698117257,32934.44698117257,0.0,0.0,Recent payment deterioration|Manual review required,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-6D0C14D2BE,90000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1040.0,3953.0,6986.0,868.0,350.0,874.0,3963.0,6986.0,868.0,350.0,874.0,548.0,No change,0.0,90000.0,0.0996874554414496,Moderate,67760.0,67760.0,4390.6342874632055,4390.6342874632055,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-37E3C61324,110000.0,0.0,0.0,0.0,0.0,2.0,0.0,51716.0,113395.0,111693.0,115073.0,111811.0,111719.0,65668.0,4267.0,9455.0,0.0,3991.0,8071.0,No change,0.0,110000.0,0.1883903555041962,High,95429.0,95429.0,11685.637103016461,11685.637103016461,0.0,0.0,Expected loss exceeds policy ceiling|Recent payment deterioration,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-2383D43B5D,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,20793.0,18795.0,23194.0,44070.0,39003.0,26424.0,10053.0,12057.0,30035.0,863.0,72.0,37.0,No change,0.0,180000.0,0.065880776320144,Moderate,140198.25,140198.25,6003.640206671658,6003.640206671658,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-377BE10E9C,90000.0,0.0,0.0,0.0,0.0,0.0,-2.0,3817.0,8545.0,8961.0,11676.0,1189.0,0.0,5000.0,1285.0,3000.0,1189.0,0.0,8832.0,No change,0.0,90000.0,0.1103825369945615,Moderate,68454.25,68454.25,4911.499958988976,4911.499958988976,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-2E6C479E9A,150000.0,-2.0,-2.0,-2.0,-1.0,0.0,-1.0,885.0,-123.0,-123.0,240.0,123.0,123.0,123.0,0.0,363.0,0.0,123.0,123.0,No change,0.0,150000.0,0.1706026803524692,High,112721.25,112721.25,12499.855798742501,12499.855798742501,0.0,0.0,Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-E707442711,380000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,472.0,14985.0,10472.0,39993.0,25356.0,39772.0,14985.0,10472.0,39993.0,25356.0,39772.0,54002.0,No change,0.0,380000.0,0.0857314747942831,Moderate,285118.0,285118.0,15888.331309757667,15888.331309757667,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-EDBA93A474,50000.0,1.0,1.0,2.0,2.0,2.0,2.0,44531.0,50863.0,49555.0,34644.0,28867.0,28983.0,7178.0,0.0,1656.0,944.0,967.0,1112.0,Freeze automatic increases,0.0,50000.0,0.5124331353921444,Very high,48632.75,48632.75,16198.671167407503,16198.671167407503,0.0,0.0,Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-9E1D11E3EE,20000.0,2.0,2.0,2.0,2.0,0.0,0.0,12436.0,12943.0,15428.0,14883.0,15494.0,16086.0,1000.0,2700.0,0.0,850.0,850.0,850.0,Freeze automatic increases,0.0,20000.0,0.7591942026598181,Very high,18109.0,18109.0,8936.36108037832,8936.36108037832,0.0,0.0,Recent payment deterioration|Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-7284F623F1,230000.0,0.0,0.0,-2.0,-1.0,-1.0,0.0,47906.0,0.0,0.0,1255.0,80158.0,81775.0,0.0,0.0,1255.0,80158.0,3107.0,2857.0,No change,0.0,230000.0,0.0902116365413464,Moderate,184476.5,184476.5,10817.252529472797,10817.252529472797,0.0,0.0,Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-69BEFD7B23,300000.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,311.0,830.0,225.0,0.0,0.0,0.0,832.0,225.0,0.0,0.0,0.0,0.0,No change,0.0,300000.0,0.1956661368926568,High,225077.75,225077.75,28626.06099794427,28626.06099794427,0.0,0.0,Low utilization provides no evidence of additional need|Expected loss exceeds policy ceiling|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-40C8B663DD,500000.0,1.0,-2.0,-2.0,-2.0,-1.0,2.0,0.0,0.0,0.0,0.0,1899.0,1749.0,0.0,0.0,0.0,1899.0,0.0,70200.0,Manual review,0.0,500000.0,0.2868572386996786,High,375000.0,375000.0,69921.45193304667,69921.45193304667,0.0,0.0,Recent payment deterioration|Repeated delinquency|Manual review required,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-7AFCE5CC69,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,93025.0,95655.0,66404.0,31688.0,17317.0,6270.0,3664.0,2127.0,618.0,738.0,125.0,0.0,Manual review,0.0,70000.0,0.1768196676858316,High,70000.0,70000.0,8045.294879705338,8045.294879705338,0.0,0.0,Rising revolving balance|Manual review required,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":false}"
LIQ-2B3F1F5EE1,220000.0,0.0,0.0,0.0,0.0,0.0,0.0,217636.0,221834.0,222830.0,195121.0,169396.0,173875.0,8000.0,18000.0,7000.0,6000.0,7000.0,6100.0,Increase 30%,0.3,286000.0,0.1508567370317075,High,219409.0,268909.0,21514.56178000344,26368.377293998627,18769.099126004818,0.37917371971726904,Strong repayment consistency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-983720DA86,110000.0,0.0,0.0,0.0,-1.0,2.0,2.0,35283.0,26000.0,9000.0,63853.0,59308.0,60576.0,1500.0,1500.0,63853.0,1500.0,2062.0,0.0,Freeze automatic increases,0.0,110000.0,0.19278313825561,High,91320.75,91320.75,11443.315502356398,11443.315502356398,0.0,0.0,Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-F953EF36B0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,68689.0,68161.0,69534.0,67399.0,66963.0,66797.0,3120.0,3166.0,2609.0,2574.0,3000.0,3500.0,Increase 30%,0.3,91000.0,0.1275925357765306,Moderate,69672.25,85422.25,5778.27838299165,7084.506968003881,6099.537274987766,0.3872722079357312,Strong repayment consistency|High utilization with low estimated risk,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-4F02C77287,160000.0,0.0,0.0,0.0,0.0,-1.0,-1.0,17920.0,17195.0,17164.0,7175.0,1942.0,100025.0,2000.0,3181.0,3012.0,1942.0,100025.0,3000.0,No change,0.0,160000.0,0.0598047829421043,Moderate,124480.0,124480.0,4838.924597411543,4838.924597411543,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-44D9EDB011,300000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,3438.0,28.0,342.0,25022.0,0.0,0.0,28.0,342.0,25081.0,0.0,0.0,0.0,No change,0.0,300000.0,0.1413136392371697,Moderate,225859.5,225859.5,20746.068135836893,20746.068135836893,0.0,0.0,Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
