delinquency_count,utilization,debt_to_income,credit_lines,income_inr,credit_age_months,region,source_dataset,current_limit_inr,current_balance_inr,account_id,action,increase_pct,proposed_limit,pd,risk_band,current_ead,proposed_ead,current_expected_loss,proposed_expected_loss,incremental_contribution,risk_adjusted_return,reason_codes,policy_checks,missing_model_fields
0.0,0.18537431895685952,,7.0,,168.7462510447783,undisclosed,fico_heloc,338000.0,62700.0,LIQ-001073,No change,0.0,338000.0,0.3311044528384075,Very high,269175.0,269175.0,57931.27671030592,57931.27671030592,0.0,0.0,No reported delinquency in the harmonized source fields | Low utilization provides no evidence of additional need | Expected loss exceeds policy ceiling | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",debt_to_income | income_inr
1.0,0.30345046854565083,,6.0,,180.11841914006533,undisclosed,fico_heloc,207000.0,62800.0,LIQ-001074,Manual review,0.0,207000.0,0.5423671814476468,Very high,170950.0,170950.0,60266.4852845089,60266.4852845089,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",debt_to_income | income_inr
0.0,0.7705790895125977,0.2961042517366174,6.0,596391.991564561,219.2878959366947,north_america,lending_club_full,149000.0,114800.0,LIQ-001075,No change,0.0,149000.0,0.32523268076256834,Very high,140450.0,140450.0,29691.304508516772,29691.304508516772,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",
,,0.2262823136731805,3.0,,,europe,south_german_credit,398000.0,202300.0,LIQ-001076,Manual review,0.0,398000.0,0.23380519076150322,High,349075.0,349075.0,53050.10552729663,53050.10552729663,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | income_inr | credit_age_months
0.0,0.39470997562359067,0.14232778844637728,6.0,,,undisclosed,give_me_some_credit,355000.0,140100.0,LIQ-001077,Increase 30%,0.3,461500.0,0.026148442686575207,Low,301275.0,381150.0,5120.616845758665,6478.211304492291,10349.978978813153,0.12957720161268424,No reported delinquency in the harmonized source fields,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",income_inr | credit_age_months
1.0,0.40917538211028043,,,,,asia,taiwan_credit,165000.0,67500.0,LIQ-001078,Manual review,0.0,165000.0,0.2763525453734571,High,140625.0,140625.0,25260.349850542567,25260.349850542567,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",debt_to_income | credit_lines | income_inr | credit_age_months
0.0,0.24955519420182895,,6.0,,141.83693708952654,undisclosed,fico_heloc,416000.0,103800.0,LIQ-001079,No change,0.0,416000.0,0.48209375656022635,Very high,337950.0,337950.0,105900.33026919352,105900.33026919352,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",debt_to_income | income_inr
1.0,0.4504518365878973,,,,,asia,taiwan_credit,248000.0,111700.0,LIQ-001080,Manual review,0.0,248000.0,0.28052264911105484,High,213925.0,213925.0,39007.025012203565,39007.025012203565,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",debt_to_income | credit_lines | income_inr | credit_age_months
0.0,0.5051284750607128,0.45674259491724295,6.0,,,undisclosed,give_me_some_credit,184000.0,92900.0,LIQ-001081,Increase 30%,0.3,239200.0,0.03332504046225989,Low,161225.0,202625.0,3492.339271543103,4389.116110382517,7619.0127413100745,0.1840341241862337,No reported delinquency in the harmonized source fields,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",income_inr | credit_age_months
0.0,0.5416779994683208,0.28743228154119294,8.0,,,undisclosed,give_me_some_credit,797000.0,431700.0,LIQ-001082,Increase 30%,0.3,1036100.0,0.03840946543647085,Low,705675.0,885000.0,17617.98968922302,22095.04499232986,36642.6188788748,0.20433636625609813,No reported delinquency in the harmonized source fields,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",income_inr | credit_age_months
0.0,0.5925629965453766,0.11000177574288122,8.0,553136.2561074535,104.9454079473325,north_america,lending_club_full,138000.0,81800.0,LIQ-001083,No change,0.0,138000.0,0.21317395390332985,High,123950.0,123950.0,17174.89253110653,17174.89253110653,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",
1.0,0.7733475984452177,,7.0,,132.38756405727204,undisclosed,fico_heloc,1237000.0,956600.0,LIQ-001084,Manual review,0.0,1237000.0,0.7496483756051351,Very high,1166900.0,1166900.0,568597.048170861,568597.048170861,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",debt_to_income | income_inr
,,0.2512525169052596,,,,undisclosed,home_credit,534000.0,36500.0,LIQ-001085,Manual review,0.0,534000.0,0.0822952082090523,Moderate,409625.0,409625.0,21911.613530711482,21911.613530711482,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | credit_lines | income_inr | credit_age_months
1.0,0.799922151147479,,,,,asia,taiwan_credit,295000.0,236000.0,LIQ-001086,Manual review,0.0,295000.0,0.32338209528979994,Very high,280250.0,280250.0,58908.09093322818,58908.09093322818,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",debt_to_income | credit_lines | income_inr | credit_age_months
2.0,0.6483360103061269,0.18366560043843572,12.0,375296.2584040064,104.84656911012934,north_america,lending_club_full,94000.0,60900.0,LIQ-001087,Freeze automatic increases,0.0,94000.0,0.2643730810812049,High,85725.0,85725.0,14731.198544196088,14731.198544196088,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",
,,0.48528688869527714,,,,undisclosed,home_credit,456000.0,182100.0,LIQ-001088,Manual review,0.0,456000.0,0.0816667968826516,Moderate,387525.0,387525.0,20571.15155026722,20571.15155026722,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | credit_lines | income_inr | credit_age_months
0.0,0.7292514817096426,0.45901308079770003,8.0,1089746.7267120332,47.049962483617726,north_america,lending_club_full,272000.0,198400.0,LIQ-001089,No change,0.0,272000.0,0.38801458273749906,Very high,253600.0,253600.0,63960.323818449346,63960.323818449346,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",
,,0.13154242369966168,,,,undisclosed,home_credit,825000.0,122100.0,LIQ-001090,Manual review,0.0,825000.0,0.07856184138633404,Moderate,649275.0,649275.0,33155.35571797282,33155.35571797282,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | credit_lines | income_inr | credit_age_months
,,0.06574740759428292,5.0,,,europe,south_german_credit,93000.0,21400.0,LIQ-001091,Manual review,0.0,93000.0,0.19993725168403845,High,75100.0,75100.0,9759.936940956339,9759.936940956339,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | income_inr | credit_age_months
,,0.3659801367569179,,,,undisclosed,home_credit,289000.0,60800.0,LIQ-001092,Manual review,0.0,289000.0,0.0814213387076708,Moderate,231950.0,231950.0,12275.69168360876,12275.69168360876,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | credit_lines | income_inr | credit_age_months
1.0,0.4919644176676953,,,,,asia,taiwan_credit,589000.0,289800.0,LIQ-001093,Manual review,0.0,589000.0,0.2930804786836551,High,514200.0,514200.0,97956.28839043804,97956.28839043804,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",debt_to_income | credit_lines | income_inr | credit_age_months
,,0.14323452203907897,9.0,,,europe,south_german_credit,202000.0,18800.0,LIQ-001094,Manual review,0.0,202000.0,0.2136223785824758,High,156200.0,156200.0,21689.08009747877,21689.08009747877,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | income_inr | credit_age_months
1.0,0.6649943859060837,,,,,asia,taiwan_credit,299000.0,198800.0,LIQ-001095,Manual review,0.0,299000.0,0.3105961556437897,Very high,273950.0,273950.0,55307.08094510052,55307.08094510052,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",debt_to_income | credit_lines | income_inr | credit_age_months
2.0,1.1298155572068906,,10.0,,46.292041244603894,undisclosed,fico_heloc,515000.0,581900.0,LIQ-001096,Freeze automatic increases,0.0,515000.0,0.8819484843530531,Very high,515000.0,515000.0,295232.2551371845,295232.2551371845,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": false}",debt_to_income | income_inr
,,0.525610223601528,4.0,,,europe,south_german_credit,939000.0,288400.0,LIQ-001097,Manual review,0.0,939000.0,0.23300759357181877,High,776350.0,776350.0,117582.03942516298,117582.03942516298,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | income_inr | credit_age_months
,,0.48600161578258744,8.0,,,europe,south_german_credit,151000.0,31500.0,LIQ-001098,Manual review,0.0,151000.0,0.22024897728856177,High,121125.0,121125.0,17340.477293150077,17340.477293150077,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | income_inr | credit_age_months
,,0.1689657274508211,,,,undisclosed,home_credit,144000.0,113100.0,LIQ-001099,Manual review,0.0,144000.0,0.08146932578450834,Moderate,136275.0,136275.0,7216.451041334518,7216.451041334518,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | credit_lines | income_inr | credit_age_months
0.0,0.5189197855580318,,6.0,,149.59407735263898,undisclosed,fico_heloc,189000.0,98100.0,LIQ-001100,No change,0.0,189000.0,0.6150350213506334,Very high,166275.0,166275.0,66472.21631379977,66472.21631379977,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",debt_to_income | income_inr
0.0,0.8770561130586157,0.3382717590361735,6.0,1039192.5636420358,77.07283171540814,north_america,lending_club_full,260000.0,228000.0,LIQ-001101,No change,0.0,260000.0,0.317196551496481,Very high,252000.0,252000.0,51956.79513512359,51956.79513512359,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",
,,0.085286863569647,8.0,,,europe,south_german_credit,135000.0,65200.0,LIQ-001102,Manual review,0.0,135000.0,0.19630393938878646,High,117550.0,117550.0,14999.093248848703,14999.093248848703,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | income_inr | credit_age_months
0.0,0.6598161889216863,0.3774448592466893,5.0,,,undisclosed,give_me_some_credit,186000.0,122700.0,LIQ-001103,Increase 30%,0.3,241800.0,0.05152008305717465,Moderate,170175.0,212025.0,5698.829587265553,7100.304646628346,10797.842622170163,0.25801296588220224,No reported delinquency in the harmonized source fields | High utilization with low estimated risk,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",income_inr | credit_age_months
,,0.15524187220065033,7.0,,,europe,south_german_credit,780000.0,644900.0,LIQ-001104,Manual review,0.0,780000.0,0.21542611570757575,High,746225.0,746225.0,104491.62957602572,104491.62957602572,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | income_inr | credit_age_months
3.0,0.2715783140424826,,,,,asia,taiwan_credit,286000.0,77700.0,LIQ-001105,Freeze automatic increases,0.0,286000.0,0.5022919055710081,Very high,233925.0,233925.0,76374.11210695375,76374.11210695375,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",debt_to_income | credit_lines | income_inr | credit_age_months
1.0,0.83785375926857,0.017278457975064294,4.0,,,undisclosed,give_me_some_credit,357000.0,299100.0,LIQ-001106,Manual review,0.0,357000.0,0.15524487633227949,High,342525.0,342525.0,34563.91332271412,34563.91332271412,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",income_inr | credit_age_months
,,0.20536521360410528,8.0,,,europe,south_german_credit,188000.0,49200.0,LIQ-001107,Manual review,0.0,188000.0,0.21363458503941868,High,153300.0,153300.0,21287.618226252875,21287.618226252875,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | income_inr | credit_age_months
0.0,0.7026565207130512,,5.0,,94.51811375436657,undisclosed,fico_heloc,528000.0,371000.0,LIQ-001108,No change,0.0,528000.0,0.7425037293070957,Very high,488750.0,488750.0,235884.15350424798,235884.15350424798,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",debt_to_income | income_inr
,,0.2888132559951797,5.0,,,europe,south_german_credit,1185000.0,188600.0,LIQ-001109,Manual review,0.0,1185000.0,0.2287730600505562,High,935900.0,935900.0,139170.6594858551,139170.6594858551,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | income_inr | credit_age_months
0.0,0.5786962160309093,0.23886630540091314,13.0,,,undisclosed,give_me_some_credit,197000.0,114000.0,LIQ-001110,Increase 30%,0.3,256100.0,0.05966728961584866,Moderate,176250.0,220575.0,6835.633866615663,8554.723064560283,9218.914301631416,0.20798453021165067,No reported delinquency in the harmonized source fields,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",income_inr | credit_age_months
,,0.14911218008015656,,,,undisclosed,home_credit,1074000.0,223600.0,LIQ-001111,Manual review,0.0,1074000.0,0.07856184138633404,Moderate,861400.0,861400.0,43987.56061062229,43987.56061062229,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | credit_lines | income_inr | credit_age_months
1.0,0.2692005377191819,,4.0,,86.76459135109823,undisclosed,fico_heloc,444000.0,119500.0,LIQ-001112,Manual review,0.0,444000.0,0.6779580354145335,Very high,362875.0,362875.0,159909.11436568174,159909.11436568174,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",debt_to_income | income_inr
0.0,1.0887426791109047,,7.0,,78.56376992372097,undisclosed,fico_heloc,354000.0,385400.0,LIQ-001113,No change,0.0,354000.0,0.819836345199862,Very high,354000.0,354000.0,188644.34303048826,188644.34303048826,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",debt_to_income | income_inr
2.0,0.4703057742966094,,,,,asia,taiwan_credit,454000.0,213500.0,LIQ-001114,Freeze automatic increases,0.0,454000.0,0.3791112445565615,Very high,393875.0,393875.0,97059.58694231517,97059.58694231517,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",debt_to_income | credit_lines | income_inr | credit_age_months
1.0,0.4535126041974555,,7.0,,131.88241166995945,undisclosed,fico_heloc,451000.0,204500.0,LIQ-001115,Manual review,0.0,451000.0,0.7051834612577409,Very high,389375.0,389375.0,178477.52664770136,178477.52664770136,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",debt_to_income | income_inr
0.0,0.9902245016452901,0.34980437920984375,6.0,3212018.1267127865,78.59442070844351,north_america,lending_club_full,803000.0,795200.0,LIQ-001116,No change,0.0,803000.0,0.38147966080417195,Very high,801050.0,801050.0,198629.78348666828,198629.78348666828,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",
0.0,0.7095118175345518,0.2826259215622199,4.0,,,undisclosed,give_me_some_credit,491000.0,348400.0,LIQ-001117,Increase 30%,0.3,638300.0,0.052476395312599185,Moderate,455350.0,565825.0,15531.832293634827,19300.096645538433,31774.19717065304,0.2876143667857256,No reported delinquency in the harmonized source fields | High utilization with low estimated risk,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",income_inr | credit_age_months
,,0.14572140556509564,7.0,,,europe,south_german_credit,498000.0,221200.0,LIQ-001118,Manual review,0.0,498000.0,0.2152896374289136,High,428800.0,428800.0,60005.52774418681,60005.52774418681,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | income_inr | credit_age_months
0.0,0.6857746835191431,,11.0,,105.32087024915847,undisclosed,fico_heloc,266000.0,182400.0,LIQ-001119,No change,0.0,266000.0,0.7442892316317581,Very high,245100.0,245100.0,118576.43893741354,118576.43893741354,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",debt_to_income | income_inr
0.0,0.9046193906271753,0.44306068637180784,10.0,600366.7505352296,268.6174087943398,north_america,lending_club_full,150000.0,135700.0,LIQ-001120,No change,0.0,150000.0,0.38610865366727976,Very high,146425.0,146425.0,36748.37374860043,36748.37374860043,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",
1.0,0.5584554773440312,,7.0,,182.9866084676754,undisclosed,fico_heloc,188000.0,105000.0,LIQ-001121,Manual review,0.0,188000.0,0.6525020552665223,Very high,167250.0,167250.0,70935.12968316181,70935.12968316181,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",debt_to_income | income_inr
0.0,0.8279824382922383,0.08093630682163501,13.0,321343.50335541664,315.24015074035646,north_america,lending_club_full,80000.0,66200.0,LIQ-001122,No change,0.0,80000.0,0.2752244468085994,High,76550.0,76550.0,13694.480412078885,13694.480412078885,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",
0.0,0.6655130845589907,0.18933186383172154,7.0,,,undisclosed,give_me_some_credit,2280000.0,1517400.0,LIQ-001123,Increase 30%,0.3,2964000.0,0.055005394572979344,Moderate,2089350.0,2602350.0,74701.58874818536,93043.13756854531,134845.16412242578,0.2628560704140853,No reported delinquency in the harmonized source fields | High utilization with low estimated risk,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",income_inr | credit_age_months
0.0,1.1191007755622693,0.35149825723537365,14.0,,,undisclosed,give_me_some_credit,69000.0,77200.0,LIQ-001124,Manual review,0.0,69000.0,0.13154224480324145,Moderate,69000.0,69000.0,5899.6696794253785,5899.6696794253785,0.0,0.0,Customer-overextension safeguard | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": false}",income_inr | credit_age_months
3.0,0.8858590518206363,0.2874989265822697,8.0,2714485.243947307,204.07344755502317,north_america,lending_club_full,679000.0,601500.0,LIQ-001125,Freeze automatic increases,0.0,679000.0,0.31579743239805774,Very high,659625.0,659625.0,135400.12287461976,135400.12287461976,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",
