LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,account_id,current_limit_inr,current_balance_inr,income_inr,total_monthly_obligation_inr,debt_to_income,delinquency_count,utilization,credit_lines,credit_age_months,region,source_dataset,source_name,missing_model_fields,action,increase_pct,proposed_limit,pd,risk_band,current_ead,proposed_ead,current_expected_loss,proposed_expected_loss,incremental_contribution,risk_adjusted_return,reason_codes,policy_checks
355848.0875299148,2,0,0,1,-1,-1,127525.30036562326,138020.59710659328,141458.28117954655,143970.46436315833,167833.2061251728,190834.75578493704,18228.44672143821,19932.27384540595,14026.038409670158,19401.47110170404,34798.414848686494,21561.011579398368,LIQ-001062,355848.0875299148,127525.30036562326,1365826.0360970083,48942.09962680947,0.43,2.0,0.358370059681444,6,49,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,355848.0875299148,0.6939662567529917,Very high,355848.0875299148,355848.0875299148,160515.26742929986,160515.26742929986,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
407433.332055217,0,0,1,2,1,-1,120485.70424028486,110234.40717793323,123676.66785667591,96181.24073361828,103980.71002100829,160947.91519011746,18756.45378096879,23816.505619425112,15300.691510426741,10208.151377790953,4040.486441101103,20309.16448645988,LIQ-001063,407433.332055217,120485.70424028486,1347565.809797211,49410.746359231074,0.43999999999999995,3.0,0.2957188201380543,7,66,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,407433.332055217,0.33618599565507107,Very high,383930.3120803958,383930.3120803958,83896.79624879152,83896.79624879152,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
307197.2080360101,0,1,0,2,1,0,70005.7291493464,63757.85311117958,77182.9160227331,77205.26396674047,93991.13431489884,106241.07434402496,9957.272555289728,8627.130346286245,2559.3742949608786,16091.171085774466,13040.05669997208,17604.345245667017,LIQ-001064,307197.2080360101,70005.7291493464,1008790.7001982259,37829.65125743347,0.45,3.0,0.2278853040263967,8,83,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,307197.2080360101,0.34727177259198116,Very high,289084.2909726867,289084.2909726867,65254.029200477635,65254.029200477635,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
737723.701558109,0,1,0,0,1,0,50367.24020872844,42357.29601328314,51550.737178571,93982.84441555968,70999.79164796087,156037.1288101496,7743.415876673669,5136.227540754349,5400.31884680203,12168.066113338275,8242.338759034272,23524.68610307019,LIQ-001065,737723.701558109,50367.24020872844,2019397.0966981528,77410.22204009586,0.45999999999999996,2.0,0.06827385388642161,1,100,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,737723.701558109,0.12497677630317,Moderate,608836.3835760639,608836.3835760639,49458.76553502089,49458.76553502089,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
191408.91769081634,0,0,0,-1,0,2,79855.450110803,87285.61290552675,128727.98313031752,105940.49060029091,125755.01931672737,122386.27346071458,16526.279954416164,2729.053598849263,18172.356950398724,3548.0267112074903,21026.75476472619,19541.76756378278,LIQ-001066,191408.91769081634,79855.450110803,785558.3606314816,30767.702458066364,0.47,1.0,0.4171981696265262,2,117,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,191408.91769081634,0.37141356109769946,Very high,184236.78611915774,184236.78611915774,44478.226531512526,44478.226531512526,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
236797.6274882479,0,0,0,0,0,0,35600.94926496297,26859.16464264518,43812.61795078018,44718.39671753161,59440.82421141504,79424.82428524464,6077.8431542464905,5406.898143937189,4256.387937300223,3062.7673964432324,10559.15672986058,5501.968670475974,LIQ-001067,236797.6274882479,35600.94926496297,707774.3941008497,28310.975764033985,0.4799999999999999,0.0,0.15034335285614217,3,134,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,No change,0.0,236797.6274882479,0.09279814573351462,Moderate,195833.7972658584,195833.7972658584,11812.458617846045,11812.458617846045,0.0,0.0,No reported delinquency in the harmonized source fields | Low utilization provides no evidence of additional need | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
318713.0421918389,0,0,1,0,-1,0,56121.50754204379,100786.86782844686,101890.9493212108,126070.98479499912,120741.14338258168,102810.67158921013,2727.6354833492646,6200.901638397553,13363.896166040988,17410.403469460176,16348.315945813973,18727.325299648353,LIQ-001068,318713.0421918389,56121.50754204379,1064025.2132712547,60294.7620853711,0.68,1.0,0.17608789133976915,4,151,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,318713.0421918389,0.13187306634077653,Moderate,270379.53396408947,270379.53396408947,23176.255842762497,23176.255842762497,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": false, ""within_model_support"": true}"
272794.19200907194,0,0,0,0,0,-1,66891.17850092493,76887.07036159151,76427.8522086975,89269.3789816315,113988.56851892565,101398.22829853516,6027.961611956093,5688.911494732873,6119.5904703351725,6987.488510584879,10079.839989723536,9651.613608182312,LIQ-001069,272794.19200907194,66891.17850092493,832927.6835638321,34705.320148493,0.5,0.0,0.24520748777048898,5,168,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,No change,0.0,272794.19200907194,0.08284089182715981,Moderate,229847.03326649248,229847.03326649248,12376.47659275502,12376.47659275502,0.0,0.0,No reported delinquency in the harmonized source fields | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
275209.149627896,0,0,0,0,0,0,146615.110740707,168684.41831236336,155308.97760850328,174993.16296215213,183644.0736545068,199357.04766742163,4457.137222733936,15101.222326272478,18601.147792326086,12407.056959616553,23485.17538349358,16200.67230380544,LIQ-001070,275209.149627896,146615.110740707,1021511.6070599428,43414.24330004757,0.51,0.0,0.5327406844537761,6,185,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 10%,0.1,302730.06459068565,0.09124406225969589,Moderate,248927.36115132298,270823.60741256946,14763.543365371528,16062.179962496153,1736.3953484135013,0.07930105131703313,No reported delinquency in the harmonized source fields | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
366564.1693503075,0,0,0,0,0,0,0.0,19898.31438820642,20262.227134939778,62187.79610641037,50680.48796579439,81017.3158847313,0.0,1544.5085150236957,1632.7619675838523,5367.006533942713,10275.892491405464,9750.741450754713,LIQ-001071,366564.1693503075,0.0,994037.6502755798,43074.96484527513,0.52,0.0,0.0,7,202,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,No change,0.0,366564.1693503075,0.1576415390769059,High,303815.9969261456,303815.9969261456,31131.11387855437,31131.11387855437,0.0,0.0,No reported delinquency in the harmonized source fields | Low utilization provides no evidence of additional need | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
782571.8833771428,0,0,1,1,0,-1,307122.1165044462,332444.33642941696,346251.41803073545,349290.62712891493,302506.5992131903,426879.8505784624,65534.50893206146,23775.47968040533,74259.81162462043,76523.06480130683,15245.851567502035,32597.81396321252,LIQ-001072,782571.8833771428,307122.1165044462,3029918.642381577,133821.40670518632,0.53,2.0,0.39245227566709756,8,219,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,782571.8833771428,0.14032153319709229,Moderate,697067.3617818572,697067.3617818572,63578.81461547357,63578.81461547357,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
140235.67783019316,-1,0,0,0,1,0,81454.65368128434,76493.72591612519,86241.68666829632,86261.8827130872,96499.39632552995,97958.75774754927,12265.332266307236,2402.4220457544043,16387.59211149261,15972.538691604928,11018.123811852047,5568.596404717261,LIQ-001073,140235.67783019316,81454.65368128434,591024.0481193776,26596.08216537199,0.54,1.0,0.5808411592655839,1,236,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,140235.67783019316,0.15080025988464316,High,129972.51865193644,129972.51865193644,12739.92823387287,12739.92823387287,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
462899.5933472217,2,0,0,0,0,1,131892.757582848,87768.49475094365,145260.39464872621,130176.44267573598,172119.72575967692,153695.6294709587,19906.7313002854,13503.4521191151,24976.109774526918,28548.493846908757,5605.706686778722,9126.642412941372,LIQ-001074,462899.5933472217,131892.757582848,1517627.568595557,22764.413528933354,0.18,2.0,0.28492735677111525,2,13,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,462899.5933472217,0.6780417214240576,Very high,462899.5933472216,462899.5933472216,204012.40412777016,204012.40412777016,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
290542.6167118433,0,2,2,0,0,2,203789.75160793774,219610.96934795662,203609.0393272375,239754.50405526298,230014.95893848565,247903.12548391055,43693.953160921286,31723.98920284386,25740.756535689172,12561.08844548825,31220.302921456936,35172.41327097987,LIQ-001075,290542.6167118433,203789.75160793774,1417752.2942579417,22447.744659084074,0.19,3.0,0.7014108770489046,3,30,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,290542.6167118433,0.36740657977924657,Very high,284791.18716280506,284791.18716280506,68012.20141739237,68012.20141739237,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
184464.9512751431,0,0,0,-1,0,0,92592.7571209853,92336.72144834463,101603.39349544694,109868.36564969608,126181.98699770312,112876.80363243443,5837.290850425735,11746.988787280892,17265.668874044215,19840.215416052622,10073.399322749157,23928.423469390313,LIQ-001076,184464.9512751431,92592.7571209853,797483.8299401152,13291.397165668586,0.19999999999999998,0.0,0.5019531161932023,4,47,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 10%,0.1,202911.44640265743,0.08888063135588449,Moderate,165579.7320468396,180234.37145909373,9565.940230639835,10412.574072754918,945.9297416987306,0.06454814172416617,No reported delinquency in the harmonized source fields | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
578242.067784974,1,0,0,0,0,1,200945.5987541294,221010.49058557107,211846.52140555464,285715.3316752674,267304.7887729995,270512.71913865727,21234.29876895516,13461.629416668931,22743.773274586038,43441.81425123282,13707.84530625526,48093.913299409745,LIQ-001077,578242.067784974,200945.5987541294,2038514.0599523694,35673.99604916646,0.20999999999999996,2.0,0.34751120672329455,5,64,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,578242.067784974,0.14008608613760729,Moderate,510344.9433572978,510344.9433572978,46469.94670177778,46469.94670177778,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
424052.0802029934,0,0,0,0,0,0,193902.1962676466,241794.64911851304,225914.3524887545,272321.3788325632,270100.1046262295,279270.3592012501,9406.292486555045,48643.96672410117,40761.16630503955,10962.043302659278,47117.44115373278,37955.27161983424,LIQ-001078,424052.0802029934,193902.1962676466,1797109.7188548725,32947.011512339326,0.21999999999999997,0.0,0.4572603350390965,6,81,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 10%,0.1,466457.2882232928,0.10125388213031523,Moderate,378166.3938293044,412117.1458118283,24889.030053185194,27123.499588843322,1488.0227852877006,0.043828860876296824,No reported delinquency in the harmonized source fields | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
1213767.9216547965,0,0,0,-1,0,0,259350.3597366399,261910.4152538238,307529.006384612,312041.134401087,382438.9984437612,339408.22546151024,33300.60209360269,39170.12898178085,63090.8311370089,47283.5788242794,42085.59180060164,65593.03913082069,LIQ-001079,1213767.9216547965,259350.3597366399,4075138.0998438885,78106.81358034119,0.22999999999999995,0.0,0.21367376341850697,7,98,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,No change,0.0,1213767.9216547965,0.08415314966363434,Moderate,1015322.153140107,1015322.153140107,55537.66212150188,55537.66212150188,0.0,0.0,No reported delinquency in the harmonized source fields | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
374558.76056293864,0,0,0,0,0,0,100787.3555139052,124078.27202518992,121770.90928660062,126498.32517385611,155294.42534896723,143778.92152235008,3965.190546002026,11491.773353457907,19778.89616722894,4770.475907636292,7651.423016627093,17421.370514705173,LIQ-001080,374558.76056293864,100787.3555139052,1159257.5433736825,23185.150867473647,0.23999999999999996,0.0,0.2690828946636518,8,115,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,No change,0.0,374558.76056293864,0.08317091339898756,Moderate,317500.81821090647,317500.81821090647,17164.441486092546,17164.441486092546,0.0,0.0,No reported delinquency in the harmonized source fields | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
322968.20901477133,0,0,-1,0,0,0,13700.796337356122,6203.345866576627,61038.946920238384,77424.2417010224,85908.85760717826,99830.54031088552,1052.4450698504697,345.5223183739872,3638.421320224748,8393.739280026208,14103.763044329002,17854.605552699883,LIQ-001081,322968.20901477133,13700.796337356122,956677.6879774685,19930.78516619726,0.25,0.0,0.04242150142006546,1,132,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,No change,0.0,322968.20901477133,0.09718174625978089,Moderate,260678.92945803524,260678.92945803524,16466.60182561037,16466.60182561037,0.0,0.0,No reported delinquency in the harmonized source fields | Low utilization provides no evidence of additional need | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
195077.04927723075,0,0,0,0,2,0,14443.808145663452,15441.691843371536,33913.270619607385,38834.90087483343,40946.82448516054,51023.09470919364,874.1919751813377,1059.6672797832948,7040.095896264478,3695.6271651378547,6590.122744018267,2888.4849198007223,LIQ-001082,195077.04927723075,14443.808145663452,556777.6781860976,12063.516360698783,0.26,1.0,0.07404155537095938,2,149,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,195077.04927723075,0.3096092764502009,Very high,177881.60253913855,177881.60253913855,35797.966266364194,35797.966266364194,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
78602.94387081685,0,0,0,0,0,0,48255.78977249746,58636.08577672134,58722.29804542867,60163.161482276686,63283.05643270679,62613.333003383894,2480.150134887781,9451.518102188387,3739.3052776870422,3466.267005872556,6368.637207054654,11497.883885586301,LIQ-001083,78602.94387081685,48255.78977249746,336662.11174306733,7574.897514219016,0.27,0.0,0.613918352114208,3,166,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 10%,0.1,86463.23825789854,0.11588283139939216,Moderate,72774.51241715046,79125.16979206563,5481.655759196252,5960.011661800443,459.7429576965826,0.07239297139734664,No reported delinquency in the harmonized source fields | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
130699.40824541361,0,0,0,0,1,0,35861.619166170014,46062.047591875795,51886.33448512343,57716.53139971583,62017.644982846046,65999.45311673972,7133.239759977929,9298.523202932143,10675.61967233379,7903.780780913237,5512.188394059493,1984.233605340511,LIQ-001084,130699.40824541361,35861.619166170014,483708.9214512211,11286.541500528492,0.28,1.0,0.2743824141792045,4,183,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,130699.40824541361,0.16461710867108595,High,114795.9222910944,114795.9222910944,12283.292329613905,12283.292329613905,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
627525.9025194204,1,0,-1,0,1,0,56458.54743690302,98971.72959304723,94113.5002526823,107205.9559803318,172356.03057703032,144075.64470311152,7776.021067196623,11875.258349803953,13153.877028847934,17849.830444262763,27422.944784774572,13488.010779495793,LIQ-001085,627525.9025194204,56458.54743690302,1872325.9358641352,45247.87678338326,0.29,2.0,0.08997006690915961,5,200,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,627525.9025194204,0.15088037627598444,High,527840.4924556818,527840.4924556818,51766.501875019225,51766.501875019225,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
177320.27735824362,0,0,2,0,0,1,119953.50345582783,122378.00789217743,123159.59248994014,135867.06188517713,136110.20242598478,149696.62448253843,21386.314967796956,7602.872181203608,23373.66479927394,9670.327452161322,4708.283002652004,18496.28758697413,LIQ-001086,177320.27735824362,119953.50345582783,766519.6656200326,19162.991640500815,0.3,2.0,0.6764793358262317,6,217,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,177320.27735824362,0.2715940893360976,High,170768.8222407279,170768.8222407279,30146.871796254472,30146.871796254472,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
541404.5155887612,1,0,-1,0,0,0,275602.71406175604,315376.22304594953,347742.52770093066,349612.54984182713,323535.65794769704,377045.10847713856,45521.30377203532,51536.08900790092,28320.40610983341,64387.81372283387,44551.43901778948,22815.891894395925,LIQ-001087,541404.5155887612,275602.71406175604,2327902.6115121823,60137.48413073138,0.31,1.0,0.5090513767917992,7,234,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,541404.5155887612,0.22479843951894232,High,504829.9803093071,504829.9803093071,73765.2446673419,73765.2446673419,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
571694.9215182539,0,0,2,0,0,0,227047.11672225432,233450.65669111966,237010.73464132904,230543.66711312305,265842.05194803985,261938.83537786096,11459.1984817271,16010.376148958881,42595.685415336135,37519.23477161369,24215.864694965752,51111.080024143164,LIQ-001088,571694.9215182539,227047.11672225432,2103713.569790788,56099.02852775435,0.32,1.0,0.39714733886262943,8,251,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,571694.9215182539,0.20972016122730253,High,521672.7669134804,521672.7669134804,71113.44291024229,71113.44291024229,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
350992.580704545,2,0,0,-1,0,-1,238290.75385467467,237129.35538892465,256231.83820480018,247522.02011896588,281341.38720364514,284779.37112558226,44602.91198639748,51785.65653884101,55267.97782899649,38932.80594657864,13748.640370444364,12258.348685361081,LIQ-001089,350992.580704545,238290.75385467467,1708767.5591173845,46991.10787572807,0.32999999999999996,1.0,0.6789053870493651,1,28,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,350992.580704545,0.6722050166604151,Very high,350992.580704545,350992.580704545,153360.33281411752,153360.33281411752,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
240089.79246317473,0,0,0,1,1,0,119318.57543097116,124490.30443007773,135284.67207350853,132163.52003058456,155974.54443210055,151072.2924500495,20637.053929847174,13305.39751839964,21673.516337675333,13763.779876401557,22197.814628542106,18367.314608774926,LIQ-001090,240089.79246317473,119318.57543097116,1015995.0095101824,28786.525269455167,0.33999999999999997,2.0,0.4969747951665725,2,45,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,240089.79246317473,0.15309271115629552,High,219141.58472767656,219141.58472767656,21806.836566480582,21806.836566480582,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
255889.32300881905,0,1,0,0,0,0,108276.23715627677,90694.02939182596,95795.2513019606,97416.73669832083,119621.99230154336,139016.30186171996,4373.825328899751,2775.0948708913475,9876.18600840974,18898.30695579739,5870.360385807326,22306.789180963056,LIQ-001091,255889.32300881905,108276.23715627677,870536.6261442401,25390.65159587367,0.35,1.0,0.4231369870502377,3,62,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,255889.32300881905,0.11556592042662757,Moderate,227515.5726124654,227515.5726124654,17090.48026422801,17090.48026422801,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
397399.2518421136,0,1,1,0,0,-1,145882.9981245501,189669.52555341634,176678.08516907008,170621.25968979488,165232.05158989353,205071.47498775166,9682.32283520773,12044.236053701688,32368.426575267844,31966.299266786944,6593.832138723618,14480.059074803601,LIQ-001092,397399.2518421136,145882.9981245501,1382298.9081990384,41468.96724597115,0.36,2.0,0.3670942948390584,4,79,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,397399.2518421136,0.15311424447380784,High,353775.5489931464,353775.5489931464,35209.249333304935,35209.249333304935,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
334893.259438668,2,0,0,-1,1,0,244306.0839542727,252944.10786290304,243515.2796425618,270225.9699594403,277761.23313799134,299800.26091379335,15807.455537959704,50373.66749767463,20778.384399646246,11447.595897189285,22827.178771938878,31017.697632459487,LIQ-001093,334893.259438668,244306.0839542727,1412751.7416002762,43559.845366008514,0.37,2.0,0.7295043333023985,5,96,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,334893.259438668,0.6454890613226222,Very high,334893.259438668,334893.259438668,140510.4581909205,140510.4581909205,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
